protein	RNA	label
YOR198C	YBR243C	1
YOR198C	YBR245C	1
YOR198C	YBR247C	1
YOR198C	YBR260C	1
YOR198C	YBR267W	1
YOR198C	YBR271W	1
YOR198C	YBR273C	1
YOR198C	YBR279W	1
YOR198C	YBR281C	1
YOR198C	YBR283C	1
YOR198C	YBR286W	1
YOR198C	YBR288C	1
YOR198C	YBR290W	1
YOR198C	YBR302C	1
YOR198C	YCL001W	1
YOR198C	YCL011C	1
YOR198C	YCL028W	1
YOR198C	YCL037C	1
YOR198C	YCL038C	1
YOR198C	YCL043C	1
YOR198C	YCL045C	1
YOR198C	YCL047C	1
YOR198C	YCL054W	1
YOR198C	YCL057W	1
YOR198C	YCL059C	1
YOR198C	YCL063W	1
YOR198C	YCL064C	1
YOR198C	YCR002C	1
YOR198C	YCR009C	1
YOR198C	YCR016W	1
YOR198C	YCR017C	1
YOR198C	YCR030C	1
YOR198C	YCR034W	1
YOR198C	YCR035C	1
YOR198C	YCR053W	1
YOR198C	YCR054C	1
YOR198C	YCR057C	1
YOR198C	YCR084C	1
YOR198C	YCR092C	1
YOR198C	YCR093W	1
YOR198C	YCR095C	1
YOR198C	YDL001W	1
YOR198C	YDL002C	1
YOR198C	YDL005C	1
YOR198C	YDL007W	1
YOR198C	YDL015C	1
YOR198C	YDL029W	1
YOR198C	YDL031W	1
YOR198C	YDL040C	1
YOR198C	YDL043C	1
YOR198C	YDL060W	1
YOR198C	YDL065C	1
YOR198C	YDL066W	1
YOR198C	YDL074C	1
YOR198C	YDL084W	1
YOR198C	YDL093W	1
YOR198C	YDL095W	1
YOR198C	YDL097C	1
YOR198C	YDL100C	1
YOR198C	YDL101C	1
YOR198C	YDL103C	1
YOR198C	YDL112W	1
YOR198C	YDL116W	1
YOR198C	YDL122W	1
YOR198C	YDL126C	1
YOR198C	YDL127W	1
YOR198C	YDL131W	1
YOR198C	YDL132W	1
YOR198C	YDL140C	1
YOR198C	YDL141W	1
YOR198C	YDL143W	1
YOR198C	YDL145C	1
YOR198C	YDL147W	1
YOR198C	YDL148C	1
YOR198C	YDL153C	1
YOR198C	YDL161W	1
YOR198C	YDL167C	1
YOR198C	YDL178W	1
YOR198C	YDL185W	1
YOR198C	YDL188C	1
YOR198C	YDL195W	1
YOR198C	YDL201W	1
YOR198C	YDL225W	1
YOR198C	YDL227C	1
YOR198C	YDL236W	1
YOR198C	YDL237W	1
YOR198C	YDL248W	1
YOR198C	YDR011W	1
YOR198C	YDR017C	1
YOR198C	YDR023W	1
YOR198C	YDR035W	1
YOR198C	YDR036C	1
YOR198C	YDR037W	1
YOR198C	YDR060W	1
YOR198C	YDR061W	1
YOR198C	YDR062W	1
YOR198C	YDR068W	1
YOR198C	YDR077W	1
YOR198C	YDR080W	1
YOR198C	YDR081C	1
YOR198C	YDR083W	1
YOR198C	YDR089W	1
YOR198C	YDR091C	1
YOR198C	YDR096W	1
YOR198C	YDR097C	1
YOR198C	YDR101C	1
YOR198C	YDR103W	1
YOR198C	YDR117C	1
YOR198C	YDR119W	1
YOR198C	YDR120C	1
YOR198C	YDR123C	1
YOR198C	YDR127W	1
YOR198C	YDR129C	1
YOR198C	YDR135C	1
YOR198C	YDR144C	1
YOR198C	YDR145W	1
YOR198C	YDR146C	1
YOR198C	YDR147W	1
YOR198C	YDR152W	1
YOR198C	YDR153C	1
YOR198C	YDR161W	1
YOR198C	YDR165W	1
YOR198C	YDR168W	1
YOR198C	YDR170C	1
YOR198C	YDR172W	1
YOR198C	YDR173C	1
YOR198C	YDR176W	1
YOR198C	YDR182W	1
YOR198C	YDR189W	1
YOR198C	YDR190C	1
YOR198C	YDR194C	1
YOR198C	YDR204W	1
YOR198C	YDR208W	1
YOR198C	YDR211W	1
YOR198C	YDR212W	1
YOR198C	YDR228C	1
YOR198C	YDR229W	1
YOR198C	YDR233C	1
YOR198C	YDR238C	1
YOR198C	YDR245W	1
YOR198C	YDR251W	1
YOR198C	YDR266C	1
YOR198C	YDR272W	1
YOR198C	YDR283C	1
YOR198C	YDR292C	1
YOR198C	YDR293C	1
YOR198C	YDR298C	1
YOR198C	YDR299W	1
YOR198C	YDR300C	1
YOR198C	YDR303C	1
YOR198C	YDR309C	1
YOR198C	YDR310C	1
YOR198C	YDR324C	1
YOR198C	YDR337W	1
YOR198C	YDR341C	1
YOR198C	YDR342C	1
YOR198C	YDR343C	1
YOR198C	YDR345C	1
YOR198C	YDR356W	1
YOR198C	YDR362C	1
YOR198C	YDR365C	1
YOR198C	YDR368W	1
YOR198C	YDR372C	1
YOR198C	YDR376W	1
YOR198C	YDR379W	1
YOR198C	YDR382W	1
YOR198C	YDR395W	1
YOR198C	YDR407C	1
YOR198C	YDR411C	1
YOR198C	YDR423C	1
YOR198C	YDR427W	1
YOR198C	YDR428C	1
YOR198C	YDR429C	1
YOR198C	YDR449C	1
YOR198C	YDR456W	1
YOR198C	YDR463W	1
YOR198C	YDR465C	1
YOR198C	YDR477W	1
YOR198C	YDR481C	1
YOR198C	YDR483W	1
YOR198C	YDR484W	1
YOR198C	YDR487C	1
YOR198C	YDR489W	1
YOR198C	YDR492W	1
YOR198C	YDR496C	1
YOR198C	YDR502C	1
YOR198C	YDR505C	1
YOR198C	YDR507C	1
YOR198C	YDR508C	1
YOR198C	YDR514C	1
YOR198C	YDR518W	1
YOR198C	YDR527W	1
YOR198C	YDR531W	1
YOR198C	YDR539W	1
YOR198C	YEL002C	1
YOR198C	YEL012W	1
YOR198C	YEL017W	1
YOR198C	YEL022W	1
YOR198C	YEL027W	1
YOR198C	YEL029C	1
YOR198C	YEL031W	1
YOR198C	YEL040W	1
YOR198C	YEL047C	1
YOR198C	YEL050C	1
YOR198C	YEL051W	1
YOR198C	YEL055C	1
YOR198C	YEL056W	1
YOR198C	YEL061C	1
YOR198C	YEL063C	1
YOR198C	YEL065W	1
YOR198C	YEL071W	1
YOR198C	YER002W	1
YOR198C	YER003C	1
YOR198C	YER006W	1
YOR198C	YER016W	1
YOR198C	YER021W	1
YOR198C	YER022W	1
YOR198C	YER025W	1
YOR198C	YER027C	1
YOR198C	YER032W	1
YOR198C	YER036C	1
YOR198C	YER048C	1
YOR198C	YER052C	1
YOR198C	YER056C	1
YOR198C	YER070W	1
YOR198C	YER079W	1
YOR198C	YER080W	1
YOR198C	YER082C	1
YOR198C	YER086W	1
YOR198C	YER090W	1
YOR198C	YER100W	1
YOR198C	YER105C	1
YOR198C	YER110C	1
YOR198C	YER112W	1
YOR198C	YER114C	1
YOR198C	YER118C	1
YOR198C	YER122C	1
YOR198C	YER124C	1
YOR198C	YER125W	1
YOR198C	YER127W	1
YOR198C	YER133W	1
YOR198C	YER136W	1
YOR198C	YER143W	1
YOR198C	YER155C	1
YOR198C	YER157W	1
YOR198C	YER164W	1
YOR198C	YER166W	1
YOR198C	YER168C	1
YOR198C	YER178W	1
YOR198C	YFL001W	1
YOR198C	YFL002C	1
YOR198C	YFL004W	1
YOR198C	YFL008W	1
YOR198C	YFL021W	1
YOR198C	YFL026W	1
YOR198C	YFL028C	1
YOR198C	YFL034C-B	1
YOR198C	YFL037W	1
YOR198C	YFL048C	1
YOR198C	YFR006W	1
YOR198C	YFR009W	1
YOR198C	YFR010W	1
YOR198C	YFR024C-A	1
YOR198C	YFR028C	1
YOR198C	YFR037C	1
YOR198C	YFR040W	1
YOR198C	YFR042W	1
YOR198C	YFR044C	1
YOR198C	YFR051C	1
YOR198C	YFR052W	1
YOR198C	YGL005C	1
YOR198C	YGL008C	1
YOR198C	YGL009C	1
YOR198C	YGL011C	1
YOR198C	YGL012W	1
YOR198C	YGL013C	1
YOR198C	YGL014W	1
YOR198C	YGL016W	1
YOR198C	YGL022W	1
YOR198C	YGL027C	1
YOR198C	YGL028C	1
YOR198C	YGL040C	1
YOR198C	YGL044C	1
YOR198C	YGL049C	1
YOR198C	YGL056C	1
YOR198C	YGL058W	1
YOR198C	YGL062W	1
YOR198C	YGL065C	1
YOR198C	YGL073W	1
YOR198C	YGL077C	1
YOR198C	YGL078C	1
YOR198C	YGL082W	1
YOR198C	YGL083W	1
YOR198C	YGL084C	1
YOR198C	YGL086W	1
YOR198C	YGL092W	1
YOR198C	YGL095C	1
YOR198C	YGL097W	1
YOR198C	YGL098W	1
YOR198C	YGL099W	1
YOR198C	YGL100W	1
YOR198C	YGL101W	1
YOR198C	YGL105W	1
YOR198C	YGL107C	1
YOR198C	YGL111W	1
YOR198C	YGL112C	1
YOR198C	YGL120C	1
YOR198C	YGL130W	1
YOR198C	YGL137W	1
YOR198C	YGL139W	1
YOR198C	YGL141W	1
YOR198C	YGL142C	1
YOR198C	YGL150C	1
YOR198C	YGL151W	1
YOR198C	YGL160W	1
YOR198C	YGL161C	1
YOR198C	YGL172W	1
YOR198C	YGL173C	1
YOR198C	YGL174W	1
YOR198C	YGL178W	1
YOR198C	YGL181W	1
YOR198C	YGL185C	1
YOR198C	YGL186C	1
YOR198C	YGL194C	1
YOR198C	YGL201C	1
YOR198C	YGL202W	1
YOR198C	YGL206C	1
YOR198C	YGL207W	1
YOR198C	YGL213C	1
YOR198C	YGL219C	1
YOR198C	YGL223C	1
YOR198C	YGL225W	1
YOR198C	YGL232W	1
YOR198C	YGL234W	1
YOR198C	YGL238W	1
YOR198C	YGL244W	1
YOR198C	YGL245W	1
YOR198C	YGL246C	1
YOR198C	YGL252C	1
YOR198C	YGL253W	1
YOR198C	YGR005C	1
YOR198C	YGR009C	1
YOR198C	YGR014W	1
YOR198C	YGR025W	1
YOR198C	YGR026W	1
YOR198C	YGR030C	1
YOR198C	YGR038W	1
YOR198C	YGR054W	1
YOR198C	YGR055W	1
YOR198C	YGR083C	1
YOR198C	YGR086C	1
YOR198C	YGR090W	1
YOR198C	YGR092W	1
YOR198C	YGR094W	1
YOR198C	YGR098C	1
YOR198C	YGR103W	1
YOR198C	YGR106C	1
YOR198C	YGR111W	1
YOR198C	YGR116W	1
YOR198C	YGR117C	1
YOR198C	YGR119C	1
YOR198C	YGR123C	1
YOR198C	YGR124W	1
YOR198C	YGR125W	1
YOR198C	YGR128C	1
YOR198C	YGR135W	1
YOR198C	YGR136W	1
YOR198C	YGR137W	1
YOR198C	YGR145W	1
YOR198C	YGR155W	1
YOR198C	YGR156W	1
YOR198C	YGR162W	1
YOR198C	YGR163W	1
YOR198C	YGR165W	1
YOR198C	YGR166W	1
YOR198C	YGR167W	1
YOR198C	YGR173W	1
YOR198C	YGR175C	1
YOR198C	YGR177C	1
YOR198C	YGR180C	1
YOR198C	YGR184C	1
YOR198C	YGR185C	1
YOR198C	YGR186W	1
YOR198C	YGR187C	1
YOR198C	YGR189C	1
YOR198C	YGR191W	1
YOR198C	YGR200C	1
YOR198C	YGR207C	1
YOR198C	YGR211W	1
YOR198C	YGR218W	1
YOR198C	YGR227W	1
YOR198C	YGR229C	1
YOR198C	YGR233C	1
YOR198C	YGR234W	1
YOR198C	YGR235C	1
YOR198C	YGR240C	1
YOR198C	YGR244C	1
YOR198C	YGR245C	1
YOR198C	YGR255C	1
YOR198C	YGR261C	1
YOR198C	YGR264C	1
YOR198C	YGR276C	1
YOR198C	YGR282C	1
YOR198C	YGR284C	1
YOR198C	YGR285C	1
YOR198C	YGR295C	1
YOR198C	YHL002W	1
YOR198C	YHL003C	1
YOR198C	YHL007C	1
YOR198C	YHL039W	1
YOR198C	YHR001W	1
YOR198C	YHR005C	1
YOR198C	YHR007C	1
YOR198C	YHR012W	1
YOR198C	YHR019C	1
YOR198C	YHR023W	1
YOR198C	YHR026W	1
YOR198C	YHR027C	1
YOR198C	YHR037W	1
YOR198C	YHR042W	1
YOR198C	YHR043C	1
YOR198C	YHR044C	1
YOR198C	YHR052W	1
YOR198C	YHR054C	1
YOR198C	YHR056C	1
YOR198C	YHR063C	1
YOR198C	YHR064C	1
YOR198C	YHR065C	1
YOR198C	YHR068W	1
YOR198C	YHR073W	1
YOR198C	YHR076W	1
YOR198C	YHR081W	1
YOR198C	YHR082C	1
YOR198C	YHR094C	1
YOR198C	YHR098C	1
YOR198C	YHR106W	1
YOR198C	YHR108W	1
YOR198C	YHR111W	1
YOR198C	YHR114W	1
YOR198C	YHR117W	1
YOR198C	YHR118C	1
YOR198C	YHR132C	1
YOR198C	YHR142W	1
YOR198C	YHR144C	1
YOR198C	YHR148W	1
YOR198C	YHR154W	1
YOR198C	YHR158C	1
YOR198C	YHR165C	1
YOR198C	YHR170W	1
YOR198C	YHR179W	1
YOR198C	YHR190W	1
YOR198C	YHR201C	1
YOR198C	YHR206W	1
YOR198C	YHR215W	1
YOR198C	YIL002C	1
YOR198C	YIL005W	1
YOR198C	YIL007C	1
YOR198C	YIL009W	1
YOR198C	YIL015W	1
YOR198C	YIL020C	1
YOR198C	YIL021W	1
YOR198C	YIL030C	1
YOR198C	YIL033C	1
YOR198C	YIL035C	1
YOR198C	YIL038C	1
YOR198C	YIL039W	1
YOR198C	YIL053W	1
YOR198C	YIL063C	1
YOR198C	YIL068C	1
YOR198C	YIL076W	1
YOR198C	YIL078W	1
YOR198C	YIL079C	1
YOR198C	YIL091C	1
YOR198C	YIL096C	1
YOR198C	YIL103W	1
YOR198C	YIL105C	1
YOR198C	YIL109C	1
YOR198C	YIL110W	1
YOR198C	YIL115C	1
YOR198C	YIL125W	1
YOR198C	YIL126W	1
YOR198C	YIL128W	1
YOR198C	YIL129C	1
YOR198C	YIL130W	1
YOR198C	YIL131C	1
YOR198C	YIL137C	1
YOR198C	YIL138C	1
YOR198C	YIL142W	1
YOR198C	YIL144W	1
YOR198C	YIL149C	1
YOR198C	YIL157C	1
YOR198C	YIL162W	1
YOR198C	YIR001C	1
YOR198C	YIR011C	1
YOR198C	YIR034C	1
YOR198C	YJL001W	1
YOR198C	YJL002C	1
YOR198C	YJL006C	1
YOR198C	YJL008C	1
YOR198C	YJL010C	1
YOR198C	YJL012C	1
YOR198C	YJL014W	1
YOR198C	YJL033W	1
YOR198C	YJL034W	1
YOR198C	YJL036W	1
YOR198C	YJL039C	1
YOR198C	YJL048C	1
YOR198C	YJL050W	1
YOR198C	YJL053W	1
YOR198C	YJL060W	1
YOR198C	YJL061W	1
YOR198C	YJL069C	1
YOR198C	YJL072C	1
YOR198C	YJL076W	1
YOR198C	YJL085W	1
YOR198C	YJL087C	1
YOR198C	YJL091C	1
YOR198C	YJL099W	1
YOR198C	YJL109C	1
YOR198C	YJL112W	1
YOR198C	YJL125C	1
YOR198C	YJL130C	1
YOR198C	YJL134W	1
YOR198C	YJL138C	1
YOR198C	YJL154C	1
YOR198C	YJL167W	1
YOR198C	YJL176C	1
YOR198C	YJL178C	1
YOR198C	YJL180C	1
YOR198C	YJL186W	1
YOR198C	YJL196C	1
YOR198C	YJL197W	1
YOR198C	YJL200C	1
YOR198C	YJL201W	1
YOR198C	YJL208C	1
YOR198C	YJR002W	1
YOR198C	YJR005W	1
YOR198C	YJR006W	1
YOR198C	YJR007W	1
YOR198C	YJR015W	1
YOR198C	YJR041C	1
YOR198C	YJR042W	1
YOR198C	YJR045C	1
YOR198C	YJR049C	1
YOR198C	YJR051W	1
YOR198C	YJR057W	1
YOR198C	YJR062C	1
YOR198C	YJR064W	1
YOR198C	YJR065C	1
YOR198C	YJR075W	1
YOR198C	YJR076C	1
YOR198C	YJR077C	1
YOR198C	YJR083C	1
YOR198C	YJR088C	1
YOR198C	YJR090C	1
YOR198C	YJR093C	1
YOR198C	YJR117W	1
YOR198C	YJR134C	1
YOR198C	YJR142W	1
YOR198C	YJR143C	1
YOR198C	YKL004W	1
YOR198C	YKL014C	1
YOR198C	YKL021C	1
YOR198C	YKL025C	1
YOR198C	YKL027W	1
YOR198C	YKL032C	1
YOR198C	YKL039W	1
YOR198C	YKL042W	1
YOR198C	YKL051W	1
YOR198C	YKL054C	1
YOR198C	YKL057C	1
YOR198C	YKL068W	1
YOR198C	YKL073W	1
YOR198C	YKL074C	1
YOR198C	YKL077W	1
YOR198C	YKL082C	1
YOR198C	YKL104C	1
YOR198C	YKL114C	1
YOR198C	YKL125W	1
YOR198C	YKL126W	1
YOR198C	YKL127W	1
YOR198C	YKL129C	1
YOR198C	YKL130C	1
YOR198C	YKL135C	1
YOR198C	YKL139W	1
YOR198C	YKL143W	1
YOR198C	YKL145W	1
YOR198C	YKL157W	1
YOR198C	YKL165C	1
YOR198C	YKL179C	1
YOR198C	YKL182W	1
YOR198C	YKL193C	1
YOR198C	YKL210W	1
YOR198C	YKL212W	1
YOR198C	YKL213C	1
YOR198C	YKL214C	1
YOR198C	YKL216W	1
YOR198C	YKR001C	1
YOR198C	YKR003W	1
YOR198C	YKR008W	1
YOR198C	YKR014C	1
YOR198C	YKR018C	1
YOR198C	YKR020W	1
YOR198C	YKR027W	1
YOR198C	YKR056W	1
YOR198C	YKR059W	1
YOR198C	YKR062W	1
YOR198C	YKR068C	1
YOR198C	YKR071C	1
YOR198C	YKR081C	1
YOR198C	YKR082W	1
YOR198C	YKR084C	1
YOR198C	YKR087C	1
YOR198C	YKR093W	1
YOR198C	YKR095W	1
YOR198C	YLL011W	1
YOR198C	YLL018C	1
YOR198C	YLL021W	1
YOR198C	YLL029W	1
YOR198C	YLL031C	1
YOR198C	YLL034C	1
YOR198C	YLL036C	1
YOR198C	YLL048C	1
YOR198C	YLL049W	1
YOR198C	YLL058W	1
YOR198C	YLR018C	1
YOR198C	YLR027C	1
YOR198C	YLR028C	1
YOR198C	YLR033W	1
YOR198C	YLR034C	1
YOR198C	YLR039C	1
YOR198C	YLR056W	1
YOR198C	YLR060W	1
YOR198C	YLR064W	1
YOR198C	YLR083C	1
YOR198C	YLR084C	1
YOR198C	YLR088W	1
YOR198C	YLR117C	1
YOR198C	YLR129W	1
YOR198C	YLR148W	1
YOR198C	YLR153C	1
YOR198C	YLR166C	1
YOR198C	YLR170C	1
YOR198C	YLR181C	1
YOR198C	YLR183C	1
YOR198C	YLR191W	1
YOR198C	YLR195C	1
YOR198C	YLR197W	1
YOR198C	YLR201C	1
YOR198C	YLR212C	1
YOR198C	YLR214W	1
YOR198C	YLR216C	1
YOR198C	YLR221C	1
YOR198C	YLR222C	1
YOR198C	YLR223C	1
YOR198C	YLR243W	1
YOR198C	YLR244C	1
YOR198C	YLR249W	1
YOR198C	YLR261C	1
YOR198C	YLR262C	1
YOR198C	YLR276C	1
YOR198C	YLR285W	1
YOR198C	YLR287C	1
YOR198C	YLR300W	1
YOR198C	YLR301W	1
YOR198C	YLR304C	1
YOR198C	YLR309C	1
YOR198C	YLR310C	1
YOR198C	YLR314C	1
YOR198C	YLR319C	1
YOR198C	YLR321C	1
YOR198C	YLR335W	1
YOR198C	YLR336C	1
YOR198C	YLR337C	1
YOR198C	YLR342W	1
YOR198C	YLR354C	1
YOR198C	YLR359W	1
YOR198C	YLR369W	1
YOR198C	YLR372W	1
YOR198C	YLR380W	1
YOR198C	YLR384C	1
YOR198C	YLR386W	1
YOR198C	YLR387C	1
YOR198C	YLR389C	1
YOR198C	YLR409C	1
YOR198C	YLR410W	1
YOR198C	YLR413W	1
YOR198C	YLR427W	1
YOR198C	YLR432W	1
YOR198C	YLR435W	1
YOR198C	YLR436C	1
YOR198C	YLR447C	1
YOR198C	YLR449W	1
YOR198C	YLR450W	1
YOR198C	YLR452C	1
YOR198C	YLR459W	1
YOR198C	YML007W	1
YOR198C	YML008C	1
YOR198C	YML010W	1
YOR198C	YML021C	1
YOR198C	YML035C	1
YOR198C	YML046W	1
YOR198C	YML052W	1
YOR198C	YML069W	1
YOR198C	YML075C	1
YOR198C	YML086C	1
YOR198C	YML093W	1
YOR198C	YML097C	1
YOR198C	YML103C	1
YOR198C	YML111W	1
YOR198C	YML115C	1
YOR198C	YML123C	1
YOR198C	YML130C	1
YOR198C	YML131W	1
YOR198C	YML132W	1
YOR198C	YMR004W	1
YOR198C	YMR005W	1
YOR198C	YMR012W	1
YOR198C	YMR014W	1
YOR198C	YMR015C	1
YOR198C	YMR016C	1
YOR198C	YMR024W	1
YOR198C	YMR027W	1
YOR198C	YMR029C	1
YOR198C	YMR037C	1
YOR198C	YMR038C	1
YOR198C	YMR044W	1
YOR198C	YMR047C	1
YOR198C	YMR049C	1
YOR198C	YMR054W	1
YOR198C	YMR058W	1
YOR198C	YMR061W	1
YOR198C	YMR062C	1
YOR198C	YMR067C	1
YOR198C	YMR070W	1
YOR198C	YMR077C	1
YOR198C	YMR079W	1
YOR198C	YMR080C	1
YOR198C	YMR083W	1
YOR198C	YMR091C	1
YOR198C	YMR097C	1
YOR198C	YMR099C	1
YOR198C	YMR108W	1
YOR198C	YMR109W	1
YOR198C	YMR113W	1
YOR198C	YMR120C	1
YOR198C	YMR125W	1
YOR198C	YMR128W	1
YOR198C	YMR129W	1
YOR198C	YMR131C	1
YOR198C	YMR144W	1
YOR198C	YMR146C	1
YOR198C	YMR172W	1
YOR198C	YMR173W	1
YOR198C	YMR173W-A	1
YOR198C	YMR186W	1
YOR198C	YMR189W	1
YOR198C	YMR191W	1
YOR198C	YMR192W	1
YOR198C	YMR196W	1
YOR198C	YMR200W	1
YOR198C	YMR208W	1
YOR198C	YMR212C	1
YOR198C	YMR215W	1
YOR198C	YMR216C	1
YOR198C	YMR217W	1
YOR198C	YMR220W	1
YOR198C	YMR221C	1
YOR198C	YMR228W	1
YOR198C	YMR229C	1
YOR198C	YMR231W	1
YOR198C	YMR235C	1
YOR198C	YMR237W	1
YOR198C	YMR238W	1
YOR198C	YMR239C	1
YOR198C	YMR241W	1
YOR198C	YMR261C	1
YOR198C	YMR274C	1
YOR198C	YMR285C	1
YOR198C	YMR290C	1
YOR198C	YMR297W	1
YOR198C	YMR300C	1
YOR198C	YMR304W	1
YOR198C	YMR307W	1
YOR198C	YMR309C	1
YOR198C	YMR310C	1
YOR198C	YMR311C	1
YOR198C	YMR312W	1
YOR198C	YNL001W	1
YOR198C	YNL002C	1
YOR198C	YNL026W	1
YOR198C	YNL035C	1
YOR198C	YNL039W	1
YOR198C	YNL045W	1
YOR198C	YNL058C	1
YOR198C	YNL059C	1
YOR198C	YNL061W	1
YOR198C	YNL074C	1
YOR198C	YNL079C	1
YOR198C	YNL084C	1
YOR198C	YNL085W	1
YOR198C	YNL088W	1
YOR198C	YNL102W	1
YOR198C	YNL107W	1
YOR198C	YNL112W	1
YOR198C	YNL118C	1
YOR198C	YNL121C	1
YOR198C	YNL123W	1
YOR198C	YNL126W	1
YOR198C	YNL132W	1
YOR198C	YNL137C	1
YOR198C	YNL138W	1
YOR198C	YNL154C	1
YOR198C	YNL160W	1
YOR198C	YNL166C	1
YOR198C	YNL167C	1
YOR198C	YNL175C	1
YOR198C	YNL181W	1
YOR198C	YNL182C	1
YOR198C	YNL189W	1
YOR198C	YNL191W	1
YOR198C	YNL192W	1
YOR198C	YNL197C	1
YOR198C	YNL201C	1
YOR198C	YNL206C	1
YOR198C	YNL207W	1
YOR198C	YNL212W	1
YOR198C	YNL216W	1
YOR198C	YNL219C	1
YOR198C	YNL220W	1
YOR198C	YNL221C	1
YOR198C	YNL224C	1
YOR198C	YNL247W	1
YOR198C	YNL248C	1
YOR198C	YNL252C	1
YOR198C	YNL253W	1
YOR198C	YNL258C	1
YOR198C	YNL262W	1
YOR198C	YNL263C	1
YOR198C	YNL264C	1
YOR198C	YNL267W	1
YOR198C	YNL268W	1
YOR198C	YNL272C	1
YOR198C	YNL274C	1
YOR198C	YNL281W	1
YOR198C	YNL287W	1
YOR198C	YNL288W	1
YOR198C	YNL292W	1
YOR198C	YNL304W	1
YOR198C	YNL308C	1
YOR198C	YNL311C	1
YOR198C	YNL323W	1
YOR198C	YNL327W	1
YOR198C	YNL330C	1
YOR198C	YNL336W	1
YOR198C	YNR008W	1
YOR198C	YNR009W	1
YOR198C	YNR013C	1
YOR198C	YNR016C	1
YOR198C	YNR021W	1
YOR198C	YNR026C	1
YOR198C	YNR029C	1
YOR198C	YNR030W	1
YOR198C	YNR038W	1
YOR198C	YNR044W	1
YOR198C	YNR050C	1
YOR198C	YNR054C	1
YOR198C	YOL002C	1
YOR198C	YOL004W	1
YOR198C	YOL007C	1
YOR198C	YOL010W	1
YOR198C	YOL012C	1
YOR198C	YOL021C	1
YOR198C	YOL022C	1
YOR198C	YOL030W	1
YOR198C	YOL031C	1
YOR198C	YOL041C	1
YOR198C	YOL049W	1
YOR198C	YOL052C	1
YOR198C	YOL053W	1
YOR198C	YOL054W	1
YOR198C	YOL064C	1
YOR198C	YOL065C	1
YOR198C	YOL070C	1
YOR198C	YOL076W	1
YOR198C	YOL080C	1
YOR198C	YOL081W	1
YOR198C	YOL090W	1
YOR198C	YOL093W	1
YOR198C	YOL097C	1
YOR198C	YOL098C	1
YOR198C	YOL115W	1
YOR198C	YOL124C	1
YOR198C	YOL135C	1
YOR198C	YOL139C	1
YOR198C	YOL142W	1
YOR198C	YOL144W	1
YOR198C	YOL151W	1
YOR198C	YOR001W	1
YOR198C	YOR006C	1
YOR198C	YOR007C	1
YOR198C	YOR014W	1
YOR198C	YOR017W	1
YOR198C	YOR023C	1
YOR198C	YOR027W	1
YOR198C	YOR038C	1
YOR198C	YOR039W	1
YOR198C	YOR042W	1
YOR198C	YOR046C	1
YOR198C	YOR048C	1
YOR198C	YOR057W	1
YOR198C	YOR058C	1
YOR198C	YOR067C	1
YOR198C	YOR075W	1
YOR198C	YOR076C	1
YOR198C	YOR085W	1
YOR198C	YOR087W	1
YOR198C	YOR099W	1
YOR198C	YOR108W	1
YOR198C	YOR109W	1
YOR198C	YOR111W	1
YOR198C	YOR116C	1
YOR198C	YOR117W	1
YOR198C	YOR124C	1
YOR198C	YOR127W	1
YOR198C	YOR153W	1
YOR198C	YOR160W	1
YOR198C	YOR164C	1
YOR198C	YOR165W	1
YOR198C	YOR168W	1
YOR198C	YOR187W	1
YOR198C	YOR195W	1
YOR198C	YOR206W	1
YOR198C	YOR207C	1
YOR198C	YOR216C	1
YOR198C	YOR239W	1
YOR198C	YOR241W	1
YOR198C	YOR243C	1
YOR198C	YOR254C	1
YOR198C	YOR256C	1
YOR198C	YOR259C	1
YOR198C	YOR261C	1
YOR198C	YOR270C	1
YOR198C	YOR272W	1
YOR198C	YOR304W	1
YOR198C	YOR321W	1
YOR198C	YOR322C	1
YOR198C	YOR323C	1
YOR198C	YOR326W	1
YOR198C	YOR335C	1
YOR198C	YOR336W	1
YOR198C	YOR337W	1
YOR198C	YOR341W	1
YOR198C	YOR356W	1
YOR198C	YOR359W	1
YOR198C	YOR361C	1
YOR198C	YOR362C	1
YOR198C	YPL004C	1
YOR198C	YPL009C	1
YOR198C	YPL012W	1
YOR198C	YPL014W	1
YOR198C	YPL016W	1
YOR198C	YPL019C	1
YOR198C	YPL020C	1
YOR198C	YPL032C	1
YOR198C	YPL043W	1
YOR198C	YPL061W	1
YOR198C	YPL063W	1
YOR198C	YPL069C	1
YOR198C	YPL085W	1
YOR198C	YPL086C	1
YOR198C	YPL091W	1
YOR198C	YPL096W	1
YOR198C	YPL106C	1
YOR198C	YPL112C	1
YOR198C	YPL115C	1
YOR198C	YPL126W	1
YOR198C	YPL128C	1
YOR198C	YPL139C	1
YOR198C	YPL160W	1
YOR198C	YPL163C	1
YOR198C	YPL169C	1
YOR198C	YPL188W	1
YOR198C	YPL190C	1
YOR198C	YPL195W	1
YOR198C	YPL206C	1
YOR198C	YPL207W	1
YOR198C	YPL208W	1
YOR198C	YPL210C	1
YOR198C	YPL212C	1
YOR198C	YPL217C	1
YOR198C	YPL225W	1
YOR198C	YPL226W	1
YOR198C	YPL228W	1
YOR198C	YPL237W	1
YOR198C	YPL243W	1
YOR198C	YPL260W	1
YOR198C	YPL263C	1
YOR198C	YPL265W	1
YOR198C	YPL274W	1
YOR198C	YPR010C	1
YOR198C	YPR022C	1
YOR198C	YPR024W	1
